0.0,1.1791930888,1.00135803223e-05,-0.0962420,2016_9_26-17_2_50,True,2
4.0,3.00536773993,19.273731947,-0.1859025,2016_9_26-17_3_20,True,2
6.0,2.01686545574,34.1077299119,-0.1793765,2016_9_26-17_3_48,True,2
4.0,2.48901228319,42.0932550431,-0.3461174,2016_9_26-17_4_4,True,2
2.0,1.31590370891,47.4473741055,-0.3653588,2016_9_26-17_4_21,True,2
4.0,1.97488448078,52.8577771188,-0.3228109,2016_9_26-17_4_31,True,2
0.0,0.889495377422,1.4066696167e-05,-0.1035657,2016_9_26-17_2_50,False,2
4.0,2.39394957766,5.51360416413,-0.1455255,2016_9_26-17_3_11,False,2
4.0,2.21714239619,18.3856482506,-0.1656466,2016_9_26-17_3_45,False,2
4.0,1.89154816044,21.5349252224,-0.1388653,2016_9_26-17_3_56,False,2
4.0,3.42825278125,28.7622461319,-0.1520737,2016_9_26-17_4_24,False,2
0,0.676912846,1.00135803223e-05,-0.1035657,2016_09_16-20_44_1,False,2
6,4.2019274668,6.58363604548,-0.1309891,2016_09_16-20_44_24,False,2
2,1.5947783638,14.9393160344,-0.1380765,2016_09_16-20_44_36,False,2
4,2.2408262563,24.5104022027,-0.1844165,2016_09_16-20_44_49,False,2
5,2.7033266844,34.3097190858,-0.1902819,2016_09_16-20_45_3,False,2
3,1.5245603479,46.0331311227,-0.3339278,2016_09_16-20_45_19,False,2
2,0.683815511,49.7852010728,-0.3382261,2016_09_16-20_45_27,False,2
4,4.081642807,65.7040569783,-0.3164837,2016_09_16-20_45_59,False,2
3,4.0615789449,77.3966360093,-0.3489686,2016_09_16-20_46_21,False,2
4,1.3133525184,85.7851459981,-0.2774153,2016_09_16-20_46_33,False,2
3,3.4656263107,98.5681381227,-0.4161958,2016_09_16-20_46_50,False,2
6,3.3330646718,112.832337141,-0.4006386,2016_09_16-20_47_9,False,2
3,2.5371434569,120.535799265,-0.4895549,2016_09_16-20_47_22,False,2
3,5.0104533653,160.84046936,-0.5963514,2016_09_16-20_48_17,False,2
3,1.8175709433,168.812357426,-0.6472264,2016_09_16-20_48_29,False,2
3,1.4398288756,172.826566458,-0.6472264,2016_09_16-20_48_42,False,2
0,0.3409969959,1.5974e-05,-0.1035657,2016_09_16-20_33_35,False,2
4,4.4050061394,11.7001390457,-0.1124647,2016_09_16-20_33_55,False,2
4,1.9517241116,19.0021510124,-0.1388653,2016_09_16-20_34_8,False,2
4,1.9393393625,28.5567350387,-0.1576351,2016_09_16-20_34_29,False,2
2,0.8617547776,34.0113990306,-0.2246411,2016_09_16-20_34_36,False,2
5,3.4669513452,50.8553709983,-0.3379317,2016_09_16-20_34_57,False,2
6,2.3430076207,71.2240331172,-0.3484379,2016_09_16-20_35_23,False,2
4,4.2218512462,89.0463411807,-0.3374317,2016_09_16-20_35_44,False,2
10,7.2847335413,124.857309103,-0.4236445,2016_09_16-20_36_25,False,2
11,8.1147662246,148.819653988,-0.4964810,2016_09_16-20_37_34,False,2
0,0.3244288622,2.88486480713e-05,-0.0962420,2016_09_16-20_33_35,True,2
4,4.4453317975,16.9067919254,-0.1805901,2016_09_16-20_33_56,True,2
5,2.2981792216,27.7342028618,-0.2197561,2016_09_16-20_34_11,True,2
5,2.0942742344,43.7284936905,-0.3100083,2016_09_16-20_34_32,True,2
5,3.8594372015,57.3830666542,-0.3356997,2016_09_16-20_34_59,True,2
6,2.6103462708,63.3131856918,-0.3464366,2016_09_16-20_35_24,True,2
13,10.5146653192,100.272741795,-0.3822629,2016_09_16-20_36_19,True,2
5,4.4503264245,110.763119936,-0.4169733,2016_09_16-20_36_44,True,2
4,2.9666044913,123.500674963,-0.4364175,2016_09_16-20_36_59,True,2
3,2.5994577147,178.216605902,-0.6348784,2016_09_16-20_38_18,True,2
0,0.6445549712,9.05990600586e-06,-0.0962420,2016_09_16-20_44_1,True,2
4,3.2241644706,13.128152132,-0.1782099,2016_09_16-20_44_18,True,2
2,1.4293480573,17.7928731441,-0.1663302,2016_09_16-20_44_27,True,2
5,2.8775643271,31.2145910263,-0.2483180,2016_09_16-20_44_44,True,2
5,2.2151851178,39.8523280621,-0.3471452,2016_09_16-20_44_57,True,2
6,3.2363455855,51.361522913,-0.3400964,2016_09_16-20_45_27,True,2
4,4.3843923624,59.7286379338,-0.3475117,2016_09_16-20_46_0,True,2
7,5.1574602275,83.253686905,-0.2670002,2016_09_16-20_46_34,True,2
4,4.0532846864,86.8263750077,-0.3740716,2016_09_16-20_46_52,True,2
2,1.3803817881,89.5809199811,-0.3653588,2016_09_16-20_47_2,True,2
6,3.8158745922,97.3618659974,-0.3761183,2016_09_16-20_47_22,True,2
1,1.5660573993,100.304289103,-0.4351502,2016_09_16-20_47_53,True,2
0.0,0.0,1.69277191162e-05,-0.1035657,2016_9_26-20_32_14,False,2
11.0,6.15216102728,9.11127400398,-0.0891604,2016_9_26-20_32_36,False,2
4.0,1.71340308414,10.2101409435,-0.1189888,2016_9_26-20_32_43,False,2
5.0,3.09764791283,11.0065808296,-0.1463659,2016_9_26-20_32_52,False,2
2.0,0.723432362451,13.2821707725,-0.1380765,2016_9_26-20_32_57,False,2
4.0,2.1953936139,17.8644137382,-0.1656466,2016_9_26-20_33_8,False,2
4.0,1.61922449714,23.1698536873,-0.1366182,2016_9_26-20_33_18,False,2
5.0,2.72027686931,27.5037226677,-0.1843441,2016_9_26-20_33_32,False,2
3.0,1.05196364467,29.2945787907,-0.1686576,2016_9_26-20_33_36,False,2
13.0,5.53414613123,32.7404048443,-0.1251663,2016_9_26-20_33_55,False,2
5.0,1.76148856545,33.7693758011,-0.1579243,2016_9_26-20_34_0,False,2
13.0,5.43324504472,43.7972967625,-0.1541246,2016_9_26-20_34_18,False,2
5.0,1.83155352605,49.3984708786,-0.2657693,2016_9_26-20_34_27,False,2
5.0,3.06528316766,49.6577908993,-0.3326882,2016_9_26-20_34_38,False,2
3.0,1.23854420553,50.7831177712,-0.3339278,2016_9_26-20_34_46,False,2
7.0,3.23030006508,56.9617917538,-0.2996249,2016_9_26-20_34_57,False,2
11.0,4.78541527603,67.1996388436,-0.1873553,2016_9_26-20_35_12,False,2
2.0,2.14812162387,67.4689338208,-0.3677323,2016_9_26-20_35_18,False,2
6.0,2.61674664493,69.6349008084,-0.3484379,2016_9_26-20_35_28,False,2
6.0,2.46325024604,71.6695957184,-0.3484379,2016_9_26-20_35_37,False,2
2.0,1.45492163602,71.7693126202,-0.3382261,2016_9_26-20_35_41,False,2
18.0,8.25461129807,73.7962677479,-0.2185360,2016_9_26-20_36_15,False,2
6.0,2.81550860527,76.5529658795,-0.3484379,2016_9_26-20_36_23,False,2
5.0,2.30022624646,78.5726368428,-0.3535747,2016_9_26-20_36_30,False,2
7.0,2.2860796004,81.9167587758,-0.3173004,2016_9_26-20_36_39,False,2
3.0,1.18976190714,84.4183228016,-0.3339278,2016_9_26-20_36_44,False,2
4.0,1.7103055211,87.9513368607,-0.2774153,2016_9_26-20_36_50,False,2
5.0,1.1639864096,93.9002089501,-0.2693070,2016_9_26-20_37_0,False,2
11.0,3.08053889079,103.333738089,-0.3814645,2016_9_26-20_37_19,False,2
6.0,2.57507927829,103.576910257,-0.4116722,2016_9_26-20_37_31,False,2
8.0,2.68508494598,105.66947031,-0.4040818,2016_9_26-20_37_45,False,2
5.0,1.39249448023,107.792102337,-0.3673759,2016_9_26-20_37_51,False,2
11.0,4.66378269418,109.20934248,-0.3981405,2016_9_26-20_38_12,False,2
1.0,0.753323927249,109.414171457,-0.4247168,2016_9_26-20_38_30,False,2
0.0,0.00219184321079,8.82148742676e-06,-0.0962420,2016_9_26-20_32_14,True,2
5.0,3.33442365698,6.04382371903,-0.1468211,2016_9_26-20_32_25,True,2
4.0,1.68751911878,6.97532868386,-0.1072184,2016_9_26-20_32_31,True,2
2.0,0.981663058142,8.41802573205,-0.1130114,2016_9_26-20_32_35,True,2
5.0,1.87066112852,12.6419067383,-0.1772360,2016_9_26-20_32_43,True,2
3.0,2.68562397163,15.1363296509,-0.1726099,2016_9_26-20_32_51,True,2
4.0,1.65227099395,16.377263546,-0.1655856,2016_9_26-20_33_1,True,2
3.0,1.66768422939,21.8264834881,-0.1776662,2016_9_26-20_33_10,True,2
6.0,2.88565858526,31.0855815411,-0.2058912,2016_9_26-20_33_24,True,2
3.0,1.45320080517,35.9831056595,-0.2674162,2016_9_26-20_33_31,True,2
6.0,2.81699171351,40.7051718235,-0.3089334,2016_9_26-20_33_40,True,2
4.0,1.97414192454,45.2995636463,-0.3044997,2016_9_26-20_33_47,True,2
9.0,2.77602249197,45.9791858196,-0.2777622,2016_9_26-20_33_58,True,2
5.0,2.23487199995,47.7904016972,-0.3612017,2016_9_26-20_34_5,True,2
8.0,2.89943680964,50.9486675262,-0.3182616,2016_9_26-20_34_14,True,2
9.0,3.87170354939,58.6189424992,-0.2453751,2016_9_26-20_34_33,True,2
1.0,1.25002800672,58.6844835281,-0.3653588,2016_9_26-20_34_36,True,2
3.0,1.52782420368,60.0707345009,-0.3603685,2016_9_26-20_34_41,True,2
6.0,2.21479810784,68.4507474899,-0.3557393,2016_9_26-20_34_53,True,2
5.0,2.44389778772,71.0778534412,-0.3888156,2016_9_26-20_34_59,True,2
7.0,3.16415289762,75.2014403343,-0.3182616,2016_9_26-20_35_9,True,2
2.0,1.57719948368,75.3936965466,-0.3653588,2016_9_26-20_35_14,True,2
6.0,2.53936466503,77.2825155258,-0.3557393,2016_9_26-20_35_22,True,2
2.0,1.32642237478,77.852748394,-0.3653588,2016_9_26-20_35_28,True,2
7.0,3.42965571054,78.1139633656,-0.3182616,2016_9_26-20_35_39,True,2
3.0,1.91262712936,79.8222613335,-0.3752999,2016_9_26-20_35_49,True,2
7.0,3.15024491446,84.7370152473,-0.3313830,2016_9_26-20_36_1,True,2
3.0,0.799594007916,85.7059352398,-0.3603685,2016_9_26-20_36_5,True,2
5.0,2.92004765862,88.5160522461,-0.3824754,2016_9_26-20_36_13,True,2
5.0,1.72370575909,89.830034256,-0.3073454,2016_9_26-20_36_19,True,2
6.0,2.4950865868,92.7846822739,-0.3557393,2016_9_26-20_36_28,True,2
4.0,2.07209458378,93.228906393,-0.3321137,2016_9_26-20_36_34,True,2
7.0,2.33034335296,97.4357452393,-0.3854026,2016_9_26-20_36_44,True,2
4.0,1.81193639517,98.5110094547,-0.3940678,2016_9_26-20_36_52,True,2
5.0,1.07452292141,100.265256643,-0.3689949,2016_9_26-20_37_0,True,2
10.0,3.04363285853,105.360024452,-0.3731518,2016_9_26-20_37_17,True,2
5.0,1.63849904369,111.064608335,-0.3722979,2016_9_26-20_37_26,True,2
4.0,1.3875844612,112.857126474,-0.3722979,2016_9_26-20_37_32,True,2
5.0,1.81546429393,115.056133509,-0.4077373,2016_9_26-20_37_40,True,2
5.0,1.58503369422,115.948194504,-0.3722979,2016_9_26-20_37_50,True,2
4.0,2.04513928258,116.722461462,-0.4077373,2016_9_26-20_37_59,True,2
4.0,1.25647243708,116.790810585,-0.3722979,2016_9_26-20_38_3,True,2
0.0,0.000453945592252,4.6968460083e-05,-0.0962420,2016_9_26-15_5_14,True,2
5.0,5.60148902479,8.74459886551,-0.1415616,2016_9_26-15_5_37,True,2
2.0,1.85772450378,16.6531350613,-0.1583035,2016_9_26-15_5_55,True,2
4.0,2.82027450237,20.3032710552,-0.1947158,2016_9_26-15_6_13,True,2
5.0,2.44053385851,30.2183461189,-0.2535608,2016_9_26-15_6_39,True,2
5.0,1.70119672577,32.7620251179,-0.2187579,2016_9_26-15_6_56,True,2
3.0,1.61961535874,35.1080560684,-0.2674162,2016_9_26-15_7_8,True,2
0.0,0.58833679799,1.31130218506e-05,-0.1035657,2016_9_26-15_5_14,False,2
7.0,6.87133067618,18.9776892662,-0.1246795,2016_9_26-15_5_54,False,2
5.0,3.52105406535,30.9455971718,-0.1717935,2016_9_26-15_6_19,False,2
6.0,2.48047980649,38.4751200676,-0.2856034,2016_9_26-15_6_46,False,2
4.0,2.20900895572,43.5216240883,-0.3189848,2016_9_26-15_7_3,False,2
0.0,0.0,1.4066696167e-05,-0.1035657,2016_9_26-12_22_8,False,2
4.0,4.41637906638,11.4928791523,-0.1124647,2016_9_26-12_22_30,False,2
2.0,3.78567499102,33.7277302742,-0.1957399,2016_9_26-12_22_56,False,2
4.0,2.27395151525,41.167976141,-0.2942436,2016_9_26-12_23_28,False,2
2.0,1.17064263156,46.5040152073,-0.3382261,2016_9_26-12_23_44,False,2
3.0,2.80668715555,53.5458543301,-0.3883351,2016_9_26-12_24_3,False,2
5.0,2.3398159685,53.7634932995,-0.3442719,2016_9_26-12_24_43,False,2
0.0,0.0,1.19209289551e-05,-0.0962420,2016_9_26-12_22_8,True,2
2.0,2.66053592285,4.9026389122,-0.1329591,2016_9_26-12_22_16,True,2
8.0,7.4068714495,47.0821208954,-0.2215913,2016_9_26-12_23_13,True,2
6.0,4.46460597904,100.157000065,-0.3583118,2016_9_26-12_24_15,True,2
2.0,1.7694339849,117.890335083,-0.4251464,2016_9_26-12_24_40,True,2
4.0,1.46003697714,129.488021135,-0.4423130,2016_9_26-12_25_2,True,2
7.0,4.39022204908,147.040523052,-0.3947465,2016_9_26-12_25_32,True,2
1.0,0.870397353921,147.525350094,-0.5900987,2016_9_26-12_25_56,True,2
